CAMPAÑA FINAL;MES;BASE;Altas;Ingresos
COS Whatsapp;1/06/2024;Adicionales;225; $ 3.920.175 
COS Whatsapp;1/07/2024;Adicionales;650; $ 11.324.950 
COS Whatsapp;1/08/2024;Adicionales;353; $ 6.150.319 
COS Whatsapp;1/09/2024;Adicionales;382; $ 6.655.586 
COS Whatsapp;1/10/2024;Adicionales;425; $ 7.404.775 
COS Whatsapp;1/11/2024;Adicionales;336; $ 5.854.128 
COS Whatsapp;1/12/2024;Adicionales;336; $ 5.854.128 
COS Whatsapp;1/01/2024;Convergencia Fijo;4; $ -   
COS Whatsapp;1/02/2024;Convergencia Fijo;4; $ -   
COS Whatsapp;1/03/2024;Convergencia Fijo;4; $ -   
COS Whatsapp;1/04/2024;Convergencia Fijo;5; $ -   
COS Whatsapp;1/05/2024;Convergencia Fijo;5; $ -   
COS Whatsapp;1/06/2024;Convergencia Fijo;4; $ -   
COS Whatsapp;1/07/2024;Convergencia Fijo;3; $ -   
COS Whatsapp;1/08/2024;Convergencia Fijo;6; $ -   
COS Whatsapp;1/09/2024;Convergencia Fijo;6; $ -   
COS Whatsapp;1/10/2024;Convergencia Fijo;7; $ -   
COS Whatsapp;1/11/2024;Convergencia Fijo;6; $ -   
COS Whatsapp;1/12/2024;Convergencia Fijo;6; $ -   
COS Whatsapp;1/01/2024;Convergencia Móvil;14; $ -   
COS Whatsapp;1/02/2024;Convergencia Móvil;16; $ -   
COS Whatsapp;1/03/2024;Convergencia Móvil;14; $ -   
COS Whatsapp;1/04/2024;Convergencia Móvil;17; $ -   
COS Whatsapp;1/05/2024;Convergencia Móvil;17; $ -   
COS Whatsapp;1/06/2024;Convergencia Móvil;8; $ -   
COS Whatsapp;1/07/2024;Convergencia Móvil;8; $ -   
COS Whatsapp;1/09/2024;Convergencia Móvil;8; $ -   
COS Whatsapp;1/10/2024;Convergencia Móvil;12; $ -   
COS Whatsapp;1/12/2024;Convergencia Móvil;7; $ -   
COS Whatsapp;1/11/2024;Convergencia Móvil;7; $ -   
COS Whatsapp;1/11/2024;Habilitador Internet;13; $ 1.241.957 
COS Whatsapp;1/12/2024;Habilitador Internet;13; $ -   
COS Whatsapp;1/01/2024;Línea Nueva;2; $ 67.040 
COS Whatsapp;1/02/2024;Línea Nueva;3; $ 100.560 
COS Whatsapp;1/03/2024;Línea Nueva;2; $ 67.040 
COS Whatsapp;1/04/2024;Línea Nueva;3; $ 100.560 
COS Whatsapp;1/05/2024;Línea Nueva;3; $ 100.560 
COS Whatsapp;1/06/2024;Línea Nueva;2; $ 67.040 
COS Whatsapp;1/07/2024;Línea Nueva;3; $ 100.560 
COS Whatsapp;1/08/2024;Línea Nueva;3; $ 100.560 
COS Whatsapp;1/09/2024;Línea Nueva;2; $ 67.040 
COS Whatsapp;1/10/2024;Línea Nueva;2; $ 67.040 
COS Whatsapp;1/11/2024;Línea Nueva;2; $ 67.040 
COS Whatsapp;1/12/2024;Línea Nueva;2; $ 67.040 
COS Whatsapp;1/01/2024;Migraciones;56; $ 1.877.120 
COS Whatsapp;1/02/2024;Migraciones;60; $ 2.011.200 
COS Whatsapp;1/03/2024;Migraciones;50; $ 1.676.000 
COS Whatsapp;1/04/2024;Migraciones;58; $ 1.944.160 
COS Whatsapp;1/05/2024;Migraciones;61; $ 2.044.720 
COS Whatsapp;1/06/2024;Migraciones;54; $ 1.810.080 
COS Whatsapp;1/07/2024;Migraciones;58; $ 1.944.160 
COS Whatsapp;1/08/2024;Migraciones;57; $ 1.910.640 
COS Whatsapp;1/09/2024;Migraciones;55; $ 1.843.600 
COS Whatsapp;1/10/2024;Migraciones;44; $ 1.474.880 
COS Whatsapp;1/11/2024;Migraciones;41; $ 1.374.320 
COS Whatsapp;1/12/2024;Migraciones;46; $ 1.541.920 
COS Whatsapp;1/01/2024;Portabilidad Pospago;70; $ 2.346.400 
COS Whatsapp;1/02/2024;Portabilidad Pospago;60; $ 2.011.200 
COS Whatsapp;1/03/2024;Portabilidad Pospago;52; $ 1.743.040 
COS Whatsapp;1/04/2024;Portabilidad Pospago;59; $ 1.977.680 
COS Whatsapp;1/05/2024;Portabilidad Pospago;62; $ 2.078.240 
COS Whatsapp;1/06/2024;Portabilidad Pospago;56; $ 1.877.120 
COS Whatsapp;1/07/2024;Portabilidad Pospago;59; $ 1.977.680 
COS Whatsapp;1/08/2024;Portabilidad Pospago;58; $ 1.944.160 
COS Whatsapp;1/09/2024;Portabilidad Pospago;57; $ 1.910.640 
COS Whatsapp;1/10/2024;Portabilidad Pospago;46; $ 1.541.920 
COS Whatsapp;1/11/2024;Portabilidad Pospago;42; $ 1.407.840 
COS Whatsapp;1/12/2024;Portabilidad Pospago;47; $ 1.575.440 
COS Whatsapp;1/01/2024;Servicios Fijo;29; $ 852.107 
COS Whatsapp;1/02/2024;Servicios Fijo;33; $ 969.639 
COS Whatsapp;1/03/2024;Servicios Fijo;27; $ 793.341 
COS Whatsapp;1/04/2024;Servicios Fijo;32; $ 940.256 
COS Whatsapp;1/05/2024;Servicios Fijo;33; $ 969.639 
COS Whatsapp;1/06/2024;Servicios Fijo;36; $ 1.057.788 
COS Whatsapp;1/07/2024;Servicios Fijo;43; $ 1.263.469 
COS Whatsapp;1/08/2024;Servicios Fijo;46; $ 1.351.618 
COS Whatsapp;1/09/2024;Servicios Fijo;49; $ 1.439.767 
COS Whatsapp;1/10/2024;Servicios Fijo;72; $ 2.115.576 
COS Whatsapp;1/11/2024;Servicios Fijo;72; $ 2.115.576 
COS Whatsapp;1/12/2024;Servicios Fijo;72; $ 2.115.576 
COS Whatsapp;1/01/2024;Tecnología;5; $ 1.371.591 
COS Whatsapp;1/02/2024;Tecnología;7; $ 1.780.354 
COS Whatsapp;1/03/2024;Tecnología;7; $ 1.723.390 
COS Whatsapp;1/04/2024;Tecnología;6; $ 1.643.930 
COS Whatsapp;1/05/2024;Tecnología;6; $ 1.664.493 
COS Whatsapp;1/06/2024;Tecnología;6; $ 1.595.220 
COS Whatsapp;1/07/2024;Tecnología;6; $ 1.612.800 
COS Whatsapp;1/08/2024;Tecnología;5; $ 1.324.800 
COS Whatsapp;1/09/2024;Tecnología;5; $ 1.411.200 
COS Whatsapp;1/10/2024;Tecnología;5; $ 1.411.200 
COS Whatsapp;1/11/2024;Tecnología;6; $ 1.512.000 
COS Whatsapp;1/12/2024;Tecnología;8; $ 2.019.331 
COS Whatsapp;1/01/2024;Terminales;26; $ 30.675.412 
COS Whatsapp;1/02/2024;Terminales;27; $ 32.494.037 
COS Whatsapp;1/03/2024;Terminales;16; $ 18.900.000 
COS Whatsapp;1/04/2024;Terminales;13; $ 15.446.231 
COS Whatsapp;1/05/2024;Terminales;14; $ 16.464.946 
COS Whatsapp;1/06/2024;Terminales;12; $ 14.688.267 
COS Whatsapp;1/07/2024;Terminales;13; $ 15.102.672 
COS Whatsapp;1/08/2024;Terminales;13; $ 15.102.672 
COS Whatsapp;1/09/2024;Terminales;13; $ 15.102.672 
COS Whatsapp;1/10/2024;Terminales;13; $ 15.102.672 
COS Whatsapp;1/11/2024;Terminales;13; $ 15.390.672 
COS Whatsapp;1/12/2024;Terminales;22; $ 26.880.000 
COS Whatsapp;1/01/2024;UG Fijo;32; $ 518.760 
COS Whatsapp;1/02/2024;UG Fijo;34; $ 539.510 
COS Whatsapp;1/03/2024;UG Fijo;33; $ 528.000 
COS Whatsapp;1/04/2024;UG Fijo;37; $ 597.612 
COS Whatsapp;1/05/2024;UG Fijo;38; $ 418.328 
COS Whatsapp;1/06/2024;UG Fijo;37; $ 418.328 
COS Whatsapp;1/07/2024;UG Fijo;29; $ 597.612 
COS Whatsapp;1/08/2024;UG Fijo;29; $ 597.612 
COS Whatsapp;1/09/2024;UG Fijo;29; $ 597.612 
COS Whatsapp;1/10/2024;UG Fijo;29; $ 463.104 
COS Whatsapp;1/11/2024;UG Fijo;29; $ 463.104 
COS Whatsapp;1/12/2024;UG Fijo;29; $ 463.104 
COS Whatsapp;1/01/2024;UG Móvil;89; $ 910.005 
COS Whatsapp;1/02/2024;UG Móvil;95; $ 975.000 
COS Whatsapp;1/03/2024;UG Móvil;86; $ 882.000 
COS Whatsapp;1/04/2024;UG Móvil;100; $ 1.020.000 
COS Whatsapp;1/05/2024;UG Móvil;100; $ 1.020.000 
COS Whatsapp;1/06/2024;UG Móvil;100; $ 1.020.000 
COS Whatsapp;1/07/2024;UG Móvil;100; $ 1.020.000 
COS Whatsapp;1/08/2024;UG Móvil;42; $ 432.000 
COS Whatsapp;1/09/2024;UG Móvil;42; $ 432.000 
COS Whatsapp;1/10/2024;UG Móvil;42; $ 432.000 
COS Whatsapp;1/11/2024;UG Móvil;42; $ 432.000 
COS Whatsapp;1/12/2024;UG Móvil;42; $ 432.000 
COS Whatsapp;1/01/2024;Ultra WiFi;82; $ 12.344.323 
COS Whatsapp;1/02/2024;Ultra WiFi;107; $ 16.023.186 
COS Whatsapp;1/03/2024;Ultra WiFi;104; $ 15.510.510 
COS Whatsapp;1/04/2024;Ultra WiFi;99; $ 14.795.370 
COS Whatsapp;1/05/2024;Ultra WiFi;100; $ 14.980.441 
COS Whatsapp;1/06/2024;Ultra WiFi;96; $ 14.356.983 
COS Whatsapp;1/07/2024;Ultra WiFi;97; $ 14.515.200 
COS Whatsapp;1/08/2024;Ultra WiFi;80; $ 11.923.200 
COS Whatsapp;1/09/2024;Ultra WiFi;77; $ 12.700.800 
COS Whatsapp;1/10/2024;Ultra WiFi;77; $ 12.700.800 
COS Whatsapp;1/11/2024;Ultra WiFi;83; $ 13.608.000 
COS Whatsapp;1/12/2024;Ultra WiFi;110; $ 18.173.980 
IBR Latam  Relaciones Prioritarias;1/03/2024;Convergencia Móvil;0; $ -   
IBR Latam  Relaciones Prioritarias;1/03/2024;Línea Nueva;0; $ -   
IBR Latam  Relaciones Prioritarias;1/03/2024;Migraciones;0; $ -   
IBR Latam  Relaciones Prioritarias;1/03/2024;Portabilidad Pospago;0; $ -   
IBR Latam  Relaciones Prioritarias;1/03/2024;UG Móvil;0; $ -   
IBR Latam  Segundo Anillo;1/03/2024;Adicionales;0; $ -   
IBR Latam  Segundo Anillo;1/04/2024;Adicionales;0; $ -   
IBR Latam  Segundo Anillo;1/05/2024;Adicionales;0; $ -   
IBR Latam  Segundo Anillo;1/06/2024;Adicionales;0; $ -   
IBR Latam  Segundo Anillo;1/08/2024;Adicionales;0; $ -   
IBR Latam  Segundo Anillo;1/12/2024;Adicionales;0; $ -   
IBR Latam  Segundo Anillo;1/03/2024;Convergencia Fijo;0; $ -   
IBR Latam  Segundo Anillo;1/04/2024;Convergencia Fijo;0; $ -   
IBR Latam  Segundo Anillo;1/05/2024;Convergencia Fijo;0; $ -   
IBR Latam  Segundo Anillo;1/06/2024;Convergencia Fijo;0; $ -   
IBR Latam  Segundo Anillo;1/07/2024;Convergencia Fijo;0; $ -   
IBR Latam  Segundo Anillo;1/08/2024;Convergencia Fijo;0; $ -   
IBR Latam  Segundo Anillo;1/12/2024;Convergencia Fijo;0; $ -   
IBR Latam  Segundo Anillo;1/04/2024;Convergencia Móvil;0; $ -   
IBR Latam  Segundo Anillo;1/12/2024;Habilitador Internet;0; $ -   
IBR Latam  Segundo Anillo;1/04/2024;Línea Nueva;0; $ -   
IBR Latam  Segundo Anillo;1/04/2024;Migraciones;0; $ -   
IBR Latam  Segundo Anillo;1/04/2024;Portabilidad Pospago;0; $ -   
IBR Latam  Segundo Anillo;1/03/2024;Servicios Fijo;0; $ -   
IBR Latam  Segundo Anillo;1/04/2024;Servicios Fijo;0; $ -   
IBR Latam  Segundo Anillo;1/05/2024;Servicios Fijo;0; $ -   
IBR Latam  Segundo Anillo;1/06/2024;Servicios Fijo;0; $ -   
IBR Latam  Segundo Anillo;1/07/2024;Servicios Fijo;0; $ -   
IBR Latam  Segundo Anillo;1/08/2024;Servicios Fijo;0; $ -   
IBR Latam  Segundo Anillo;1/12/2024;Servicios Fijo;0; $ -   
IBR Latam  Segundo Anillo;1/03/2024;Tecnología;0; $ -   
IBR Latam  Segundo Anillo;1/04/2024;Tecnología;0; $ -   
IBR Latam  Segundo Anillo;1/05/2024;Tecnología;0; $ -   
IBR Latam  Segundo Anillo;1/06/2024;Tecnología;0; $ -   
IBR Latam  Segundo Anillo;1/07/2024;Tecnología;0; $ -   
IBR Latam  Segundo Anillo;1/12/2024;Tecnología;0; $ -   
IBR Latam  Segundo Anillo;1/03/2024;Terminales;0; $ -   
IBR Latam  Segundo Anillo;1/04/2024;Terminales;0; $ -   
IBR Latam  Segundo Anillo;1/05/2024;Terminales;0; $ -   
IBR Latam  Segundo Anillo;1/06/2024;Terminales;0; $ -   
IBR Latam  Segundo Anillo;1/07/2024;Terminales;0; $ -   
IBR Latam  Segundo Anillo;1/12/2024;Terminales;0; $ -   
IBR Latam  Segundo Anillo;1/03/2024;UG Fijo;0; $ -   
IBR Latam  Segundo Anillo;1/04/2024;UG Fijo;0; $ -   
IBR Latam  Segundo Anillo;1/05/2024;UG Fijo;0; $ -   
IBR Latam  Segundo Anillo;1/06/2024;UG Fijo;0; $ -   
IBR Latam  Segundo Anillo;1/07/2024;UG Fijo;0; $ -   
IBR Latam  Segundo Anillo;1/08/2024;UG Fijo;0; $ -   
IBR Latam  Segundo Anillo;1/12/2024;UG Fijo;0; $ -   
IBR Latam  Segundo Anillo;1/04/2024;UG Móvil;0; $ -   
IBR Latam  Segundo Anillo;1/03/2024;Ultra WiFi;0; $ -   
IBR Latam  Segundo Anillo;1/04/2024;Ultra WiFi;0; $ -   
IBR Latam  Segundo Anillo;1/05/2024;Ultra WiFi;0; $ -   
IBR Latam  Segundo Anillo;1/06/2024;Ultra WiFi;0; $ -   
IBR Latam  Segundo Anillo;1/07/2024;Ultra WiFi;0; $ -   
IBR Latam  Segundo Anillo;1/12/2024;Ultra WiFi;0; $ -   
IBR Latam SAC;1/03/2024;Adicionales;0; $ -   
IBR Latam SAC;1/04/2024;Adicionales;0; $ -   
IBR Latam SAC;1/05/2024;Adicionales;0; $ -   
IBR Latam SAC;1/06/2024;Adicionales;0; $ -   
IBR Latam SAC;1/08/2024;Adicionales;0; $ -   
IBR Latam SAC;1/12/2024;Adicionales;0; $ -   
IBR Latam SAC;1/03/2024;Convergencia Fijo;0; $ -   
IBR Latam SAC;1/04/2024;Convergencia Fijo;0; $ -   
IBR Latam SAC;1/05/2024;Convergencia Fijo;0; $ -   
IBR Latam SAC;1/06/2024;Convergencia Fijo;0; $ -   
IBR Latam SAC;1/07/2024;Convergencia Fijo;0; $ -   
IBR Latam SAC;1/08/2024;Convergencia Fijo;0; $ -   
IBR Latam SAC;1/12/2024;Convergencia Fijo;0; $ -   
IBR Latam SAC;1/04/2024;Convergencia Móvil;0; $ -   
IBR Latam SAC;1/12/2024;Habilitador Internet;0; $ -   
IBR Latam SAC;1/04/2024;Línea Nueva;0; $ -   
IBR Latam SAC;1/04/2024;Migraciones;0; $ -   
IBR Latam SAC;1/04/2024;Portabilidad Pospago;0; $ -   
IBR Latam SAC;1/03/2024;Servicios Fijo;0; $ -   
IBR Latam SAC;1/04/2024;Servicios Fijo;0; $ -   
IBR Latam SAC;1/05/2024;Servicios Fijo;0; $ -   
IBR Latam SAC;1/06/2024;Servicios Fijo;0; $ -   
IBR Latam SAC;1/07/2024;Servicios Fijo;0; $ -   
IBR Latam SAC;1/08/2024;Servicios Fijo;0; $ -   
IBR Latam SAC;1/12/2024;Servicios Fijo;0; $ -   
IBR Latam SAC;1/03/2024;Tecnología;0; $ -   
IBR Latam SAC;1/04/2024;Tecnología;0; $ -   
IBR Latam SAC;1/05/2024;Tecnología;0; $ -   
IBR Latam SAC;1/06/2024;Tecnología;0; $ -   
IBR Latam SAC;1/07/2024;Tecnología;0; $ -   
IBR Latam SAC;1/12/2024;Tecnología;0; $ -   
IBR Latam SAC;1/03/2024;Terminales;0; $ -   
IBR Latam SAC;1/04/2024;Terminales;0; $ -   
IBR Latam SAC;1/05/2024;Terminales;0; $ -   
IBR Latam SAC;1/06/2024;Terminales;0; $ -   
IBR Latam SAC;1/07/2024;Terminales;0; $ -   
IBR Latam SAC;1/12/2024;Terminales;0; $ -   
IBR Latam SAC;1/03/2024;UG Fijo;0; $ -   
IBR Latam SAC;1/04/2024;UG Fijo;0; $ -   
IBR Latam SAC;1/05/2024;UG Fijo;0; $ -   
IBR Latam SAC;1/06/2024;UG Fijo;0; $ -   
IBR Latam SAC;1/07/2024;UG Fijo;0; $ -   
IBR Latam SAC;1/08/2024;UG Fijo;0; $ -   
IBR Latam SAC;1/12/2024;UG Fijo;0; $ -   
IBR Latam SAC;1/04/2024;UG Móvil;0; $ -   
IBR Latam SAC;1/03/2024;Ultra WiFi;0; $ -   
IBR Latam SAC;1/04/2024;Ultra WiFi;0; $ -   
IBR Latam SAC;1/05/2024;Ultra WiFi;0; $ -   
IBR Latam SAC;1/06/2024;Ultra WiFi;0; $ -   
IBR Latam SAC;1/07/2024;Ultra WiFi;0; $ -   
IBR Latam SAC;1/12/2024;Ultra WiFi;0; $ -   
Millenium Masivo;1/01/2024;Adicionales;939; $ 16.360.197 
Millenium Masivo;1/02/2024;Adicionales;828; $ 14.426.244 
Millenium Masivo;1/03/2024;Adicionales;622; $ 10.837.106 
Millenium Masivo;1/04/2024;Adicionales;631; $ 10.993.913 
Millenium Masivo;1/05/2024;Adicionales;728; $ 12.683.944 
Millenium Masivo;1/06/2024;Adicionales;770; $ 13.415.710 
Millenium Masivo;1/07/2024;Adicionales;750; $ 13.067.250 
Millenium Masivo;1/08/2024;Adicionales;608; $ 10.593.184 
Millenium Masivo;1/09/2024;Adicionales;711; $ 12.387.753 
Millenium Masivo;1/10/2024;Adicionales;734; $ 12.788.482 
Millenium Masivo;1/11/2024;Adicionales;683; $ 11.899.909 
Millenium Masivo;1/12/2024;Adicionales;684; $ 11.917.332 
Millenium Masivo;1/01/2024;Convergencia Fijo;25; $ -   
Millenium Masivo;1/02/2024;Convergencia Fijo;22; $ -   
Millenium Masivo;1/03/2024;Convergencia Fijo;23; $ -   
Millenium Masivo;1/04/2024;Convergencia Fijo;23; $ -   
Millenium Masivo;1/05/2024;Convergencia Fijo;24; $ -   
Millenium Masivo;1/06/2024;Convergencia Fijo;20; $ -   
Millenium Masivo;1/07/2024;Convergencia Fijo;16; $ -   
Millenium Masivo;1/08/2024;Convergencia Fijo;16; $ -   
Millenium Masivo;1/09/2024;Convergencia Fijo;18; $ -   
Millenium Masivo;1/10/2024;Convergencia Fijo;20; $ -   
Millenium Masivo;1/11/2024;Convergencia Fijo;16; $ -   
Millenium Masivo;1/12/2024;Convergencia Fijo;16; $ -   
Millenium Masivo;1/01/2024;Convergencia Móvil;19; $ -   
Millenium Masivo;1/02/2024;Convergencia Móvil;18; $ -   
Millenium Masivo;1/03/2024;Convergencia Móvil;18; $ -   
Millenium Masivo;1/04/2024;Convergencia Móvil;20; $ -   
Millenium Masivo;1/05/2024;Convergencia Móvil;20; $ -   
Millenium Masivo;1/06/2024;Convergencia Móvil;9; $ -   
Millenium Masivo;1/07/2024;Convergencia Móvil;10; $ -   
Millenium Masivo;1/09/2024;Convergencia Móvil;11; $ -   
Millenium Masivo;1/10/2024;Convergencia Móvil;16; $ -   
Millenium Masivo;1/12/2024;Convergencia Móvil;10; $ -   
Millenium Masivo;1/11/2024;Convergencia Móvil;10; $ -   
Millenium Masivo;1/11/2024;Habilitador Internet;72; $ 6.878.533 
Millenium Masivo;1/12/2024;Habilitador Internet;70; $ -   
Millenium Masivo;1/01/2024;Línea Nueva;4; $ 134.080 
Millenium Masivo;1/02/2024;Línea Nueva;3; $ 100.560 
Millenium Masivo;1/03/2024;Línea Nueva;3; $ 100.560 
Millenium Masivo;1/04/2024;Línea Nueva;3; $ 100.560 
Millenium Masivo;1/05/2024;Línea Nueva;3; $ 100.560 
Millenium Masivo;1/06/2024;Línea Nueva;3; $ 100.560 
Millenium Masivo;1/07/2024;Línea Nueva;3; $ 100.560 
Millenium Masivo;1/08/2024;Línea Nueva;3; $ 100.560 
Millenium Masivo;1/09/2024;Línea Nueva;3; $ 100.560 
Millenium Masivo;1/10/2024;Línea Nueva;3; $ 100.560 
Millenium Masivo;1/11/2024;Línea Nueva;2; $ 67.040 
Millenium Masivo;1/12/2024;Línea Nueva;3; $ 100.560 
Millenium Masivo;1/01/2024;Migraciones;75; $ 2.514.000 
Millenium Masivo;1/02/2024;Migraciones;68; $ 2.279.360 
Millenium Masivo;1/03/2024;Migraciones;66; $ 2.212.320 
Millenium Masivo;1/04/2024;Migraciones;68; $ 2.279.360 
Millenium Masivo;1/05/2024;Migraciones;71; $ 2.379.920 
Millenium Masivo;1/06/2024;Migraciones;63; $ 2.111.760 
Millenium Masivo;1/07/2024;Migraciones;68; $ 2.279.360 
Millenium Masivo;1/08/2024;Migraciones;67; $ 2.245.840 
Millenium Masivo;1/09/2024;Migraciones;73; $ 2.446.960 
Millenium Masivo;1/10/2024;Migraciones;59; $ 1.977.680 
Millenium Masivo;1/11/2024;Migraciones;54; $ 1.810.080 
Millenium Masivo;1/12/2024;Migraciones;61; $ 2.044.720 
Millenium Masivo;1/01/2024;Portabilidad Pospago;87; $ 2.916.240 
Millenium Masivo;1/02/2024;Portabilidad Pospago;68; $ 2.279.360 
Millenium Masivo;1/03/2024;Portabilidad Pospago;68; $ 2.279.360 
Millenium Masivo;1/04/2024;Portabilidad Pospago;70; $ 2.346.400 
Millenium Masivo;1/05/2024;Portabilidad Pospago;73; $ 2.446.960 
Millenium Masivo;1/06/2024;Portabilidad Pospago;65; $ 2.178.800 
Millenium Masivo;1/07/2024;Portabilidad Pospago;70; $ 2.346.400 
Millenium Masivo;1/08/2024;Portabilidad Pospago;69; $ 2.312.880 
Millenium Masivo;1/09/2024;Portabilidad Pospago;75; $ 2.514.000 
Millenium Masivo;1/10/2024;Portabilidad Pospago;60; $ 2.011.200 
Millenium Masivo;1/11/2024;Portabilidad Pospago;56; $ 1.877.120 
Millenium Masivo;1/12/2024;Portabilidad Pospago;63; $ 2.111.760 
Millenium Masivo;1/01/2024;Servicios Fijo;197; $ 5.788.451 
Millenium Masivo;1/02/2024;Servicios Fijo;188; $ 5.524.004 
Millenium Masivo;1/03/2024;Servicios Fijo;153; $ 4.495.599 
Millenium Masivo;1/04/2024;Servicios Fijo;162; $ 4.760.046 
Millenium Masivo;1/05/2024;Servicios Fijo;162; $ 4.760.046 
Millenium Masivo;1/06/2024;Servicios Fijo;127; $ 3.731.641 
Millenium Masivo;1/07/2024;Servicios Fijo;83; $ 2.438.789 
Millenium Masivo;1/08/2024;Servicios Fijo;74; $ 2.174.342 
Millenium Masivo;1/09/2024;Servicios Fijo;78; $ 2.291.874 
Millenium Masivo;1/10/2024;Servicios Fijo;108; $ 3.173.364 
Millenium Masivo;1/11/2024;Servicios Fijo;105; $ 3.085.215 
Millenium Masivo;1/12/2024;Servicios Fijo;99; $ 2.908.917 
Millenium Masivo;1/01/2024;Tecnología;49; $ 12.801.520 
Millenium Masivo;1/02/2024;Tecnología;43; $ 11.138.625 
Millenium Masivo;1/03/2024;Tecnología;41; $ 10.577.420 
Millenium Masivo;1/04/2024;Tecnología;26; $ 6.758.379 
Millenium Masivo;1/05/2024;Tecnología;25; $ 6.473.030 
Millenium Masivo;1/06/2024;Tecnología;25; $ 6.459.635 
Millenium Masivo;1/07/2024;Tecnología;24; $ 6.177.853 
Millenium Masivo;1/08/2024;Tecnología;21; $ 5.521.853 
Millenium Masivo;1/09/2024;Tecnología;24; $ 6.212.085 
Millenium Masivo;1/10/2024;Tecnología;24; $ 6.192.000 
Millenium Masivo;1/11/2024;Tecnología;25; $ 6.372.000 
Millenium Masivo;1/12/2024;Tecnología;25; $ 6.444.000 
Millenium Masivo;1/01/2024;Terminales;34; $ 40.644.805 
Millenium Masivo;1/02/2024;Terminales;32; $ 37.813.573 
Millenium Masivo;1/03/2024;Terminales;34; $ 40.069.252 
Millenium Masivo;1/04/2024;Terminales;34; $ 40.265.815 
Millenium Masivo;1/05/2024;Terminales;39; $ 46.498.227 
Millenium Masivo;1/06/2024;Terminales;35; $ 41.960.753 
Millenium Masivo;1/07/2024;Terminales;35; $ 42.400.000 
Millenium Masivo;1/08/2024;Terminales;35; $ 42.400.000 
Millenium Masivo;1/09/2024;Terminales;40; $ 47.700.000 
Millenium Masivo;1/10/2024;Terminales;39; $ 46.800.000 
Millenium Masivo;1/11/2024;Terminales;39; $ 46.800.000 
Millenium Masivo;1/12/2024;Terminales;44; $ 53.100.000 
Millenium Masivo;1/01/2024;UG Fijo;218; $ 3.486.067 
Millenium Masivo;1/02/2024;UG Fijo;190; $ 3.043.392 
Millenium Masivo;1/03/2024;UG Fijo;187; $ 2.992.000 
Millenium Masivo;1/04/2024;UG Fijo;187; $ 2.988.058 
Millenium Masivo;1/05/2024;UG Fijo;187; $ 2.988.058 
Millenium Masivo;1/06/2024;UG Fijo;187; $ 2.988.058 
Millenium Masivo;1/07/2024;UG Fijo;187; $ 2.988.058 
Millenium Masivo;1/08/2024;UG Fijo;143; $ 2.988.058 
Millenium Masivo;1/09/2024;UG Fijo;161; $ 2.841.091 
Millenium Masivo;1/10/2024;UG Fijo;161; $ 2.570.400 
Millenium Masivo;1/11/2024;UG Fijo;161; $ 2.570.400 
Millenium Masivo;1/12/2024;UG Fijo;161; $ 2.570.400 
Millenium Masivo;1/01/2024;UG Móvil;118; $ 1.205.753 
Millenium Masivo;1/02/2024;UG Móvil;108; $ 1.100.000 
Millenium Masivo;1/03/2024;UG Móvil;110; $ 1.120.000 
Millenium Masivo;1/04/2024;UG Móvil;112; $ 1.146.667 
Millenium Masivo;1/05/2024;UG Móvil;112; $ 1.146.667 
Millenium Masivo;1/06/2024;UG Móvil;112; $ 1.146.667 
Millenium Masivo;1/07/2024;UG Móvil;172; $ 1.760.000 
Millenium Masivo;1/08/2024;UG Móvil;165; $ 1.680.000 
Millenium Masivo;1/09/2024;UG Móvil;185; $ 1.890.000 
Millenium Masivo;1/10/2024;UG Móvil;185; $ 1.890.000 
Millenium Masivo;1/11/2024;UG Móvil;185; $ 1.890.000 
Millenium Masivo;1/12/2024;UG Móvil;185; $ 1.890.000 
Millenium Masivo;1/01/2024;Ultra WiFi;769; $ 115.213.677 
Millenium Masivo;1/02/2024;Ultra WiFi;669; $ 100.247.628 
Millenium Masivo;1/03/2024;Ultra WiFi;636; $ 95.196.779 
Millenium Masivo;1/04/2024;Ultra WiFi;406; $ 60.825.410 
Millenium Masivo;1/05/2024;Ultra WiFi;389; $ 58.257.272 
Millenium Masivo;1/06/2024;Ultra WiFi;388; $ 58.136.713 
Millenium Masivo;1/07/2024;Ultra WiFi;371; $ 55.600.681 
Millenium Masivo;1/08/2024;Ultra WiFi;332; $ 49.696.681 
Millenium Masivo;1/09/2024;Ultra WiFi;339; $ 55.908.767 
Millenium Masivo;1/10/2024;Ultra WiFi;338; $ 55.728.000 
Millenium Masivo;1/11/2024;Ultra WiFi;348; $ 57.348.000 
Millenium Masivo;1/12/2024;Ultra WiFi;352; $ 57.996.000 
Millenium Proactivo;1/04/2024;Convergencia Móvil;0; $ -   
Millenium Proactivo;1/04/2024;Línea Nueva;0; $ -   
Millenium Proactivo;1/04/2024;Migraciones;0; $ -   
Millenium Proactivo;1/04/2024;Portabilidad Pospago;0; $ -   
Millenium Proactivo;1/04/2024;UG Móvil;0; $ -   
Millenium Swat;1/03/2024;Adicionales;0; $ -   
Millenium Swat;1/04/2024;Adicionales;0; $ -   
Millenium Swat;1/05/2024;Adicionales;0; $ -   
Millenium Swat;1/06/2024;Adicionales;0; $ -   
Millenium Swat;1/08/2024;Adicionales;0; $ -   
Millenium Swat;1/12/2024;Adicionales;0; $ -   
